A1F92_00005	lp_0001	100.000	1368	0	0	1	1368	1	1368	0.0	2527
A1F92_00010	lp_0002	99.912	1140	1	0	1	1140	1	1140	0.0	2100
A1F92_00015	lp_0004	100.000	234	0	0	1	234	1	234	2.26e-122	433
A1F92_00020	lp_0005	100.000	1125	0	0	1	1125	1	1125	0.0	2078
A1F92_00025	lp_0006	99.949	1947	1	0	1	1947	1	1947	0.0	3591
A1F92_00030	lp_0007	99.920	2505	2	0	1	2505	58	2562	0.0	4615
A1F92_00035	lp_0009	100.000	300	0	0	1	300	1	300	6.03e-159	555
A1F92_00040	lp_0010	99.834	603	1	0	1	603	1	603	0.0	1109
A1F92_00045	lp_0011	100.000	237	0	0	1	237	1	237	4.93e-124	438
A1F92_00050	lp_0012	100.000	2013	0	0	1	2013	1	2013	0.0	3718
A1F92_00055	lp_0013	100.000	453	0	0	1	453	1	453	0.0	837
A1F92_00060	lp_0014	100.000	1425	0	0	1	1425	1	1425	0.0	2632
A1F92_00065	lp_0015	100.000	1224	0	0	1	1224	1	1224	0.0	2261
A1F92_00070	lp_0016	100.000	789	0	0	1	789	10	798	0.0	1458
A1F92_00075	lp_0017	100.000	1239	0	0	1	1239	1	1239	0.0	2289
A1F92_00080	lp_0018	99.938	1617	1	0	1	1617	1	1617	0.0	2981
A1F92_00090	lp_0020	99.948	1905	1	0	1	1905	1	1905	0.0	3513
A1F92_00095	lp_0021	100.000	1140	0	0	1	1140	1	1140	0.0	2106
A1F92_00100	lp_0022	99.915	1173	1	0	1	1173	1	1173	0.0	2161
A1F92_00105	lp_0023	99.444	1440	8	0	1	1440	1	1440	0.0	2615
A1F92_00110	lp_0024	99.666	2397	8	0	1	2397	1	2397	0.0	4383
A1F92_00115	lp_0025	99.670	1818	6	0	1	1818	1	1818	0.0	3325
A1F92_00120	lp_0026	99.738	763	2	0	1	763	1	763	0.0	1399
A1F92_00125	lp_0027	100.000	672	0	0	1	672	1	672	0.0	1242
A1F92_00130	lp_0028	99.706	2721	8	0	1	2721	1	2721	0.0	4981
A1F92_00135	lp_0030	100.000	450	0	0	1	450	1	450	0.0	832
A1F92_00140	lp_0031	100.000	201	0	0	1	201	1	201	4.23e-104	372
A1F92_00145	lp_0032	100.000	225	0	0	1	225	1	225	2.18e-117	416
A1F92_00155	lp_0036	99.576	708	3	0	1	708	1	708	0.0	1291
A1F92_00160	lp_0037	99.680	1875	6	0	1	1875	1	1875	0.0	3430
A1F92_00165	lp_0038	99.623	1326	5	0	1	1326	1	1326	0.0	2422
A1F92_00170	lp_0039	99.532	855	4	0	1	855	1	855	0.0	1557
A1F92_00175	lp_0041	99.142	816	7	0	1	816	1	816	0.0	1469
A1F92_00180	lp_0043	100.000	1263	0	0	1	1263	1	1263	0.0	2333
A1F92_00185	lp_0045	100.000	480	0	0	1	480	1	480	0.0	887
A1F92_00190	lp_0046	99.132	576	5	0	1	576	1	576	0.0	1037
A1F92_00195	lp_0047	98.742	1431	18	0	1	1431	1	1431	0.0	2543
A1F92_00200	lp_0048	99.828	582	1	0	1	582	52	633	0.0	1070
A1F92_00205	lp_0050	97.542	651	16	0	1	651	1	651	0.0	1114
A1F92_00210	lp_0052	97.832	369	8	0	1	369	1	369	0.0	638
A1F92_00215	lp_0053	98.302	648	11	0	1	648	1	648	0.0	1136
A1F92_00220	lp_0055	99.789	2370	5	0	1	2370	1	2370	0.0	4349
A1F92_00225	lp_0056	99.576	1416	6	0	1	1416	1	1416	0.0	2582
A1F92_00230	lp_0057	98.874	888	10	0	1	888	1	888	0.0	1585
A1F92_00235	lp_0058	99.531	426	2	0	1	426	1	426	0.0	776
A1F92_00240	lp_0059	99.531	426	2	0	1	426	1	426	0.0	776
A1F92_00245	lp_0060	99.419	861	5	0	1	861	1	861	0.0	1563
A1F92_00250	lp_0061	99.645	846	3	0	1	846	1	846	0.0	1546
A1F92_00255	lp_0062	98.471	654	10	0	1	654	1	654	0.0	1153
A1F92_00260	lp_0063	99.023	1536	15	0	1	1536	1	1536	0.0	2754
A1F92_00265	lp_0066	99.702	672	2	0	1	672	1	672	0.0	1230
A1F92_00270	lp_0067	100.000	1017	0	0	1	1017	1	1017	0.0	1879
A1F92_00275	lp_0068	99.851	1344	2	0	13	1356	1	1344	0.0	2471
A1F92_00280	lp_0069	99.732	747	2	0	1	747	1	747	0.0	1369
A1F92_00285	lp_0070	99.760	1248	3	0	190	1437	1	1248	0.0	2289
A1F92_00285	lp_0071	100.000	113	0	0	1	113	1	113	2.74e-54	209
A1F92_00290	lp_0072	100.000	450	0	0	1	450	1	450	0.0	832
A1F92_00295	lp_0073	99.701	669	2	0	1	669	1	669	0.0	1225
A1F92_00300	lp_0074	99.129	918	8	0	1	918	1	918	0.0	1652
A1F92_00305	lp_0075	99.383	648	4	0	1	648	1	648	0.0	1175
A1F92_00310	lp_0076	99.108	2019	18	0	1	2019	1	2019	0.0	3629
A1F92_00315	lp_0077	98.951	286	3	0	1	286	1	286	3.50e-146	512
A1F92_00320	lp_0077	98.387	372	6	0	1	372	316	687	0.0	654
A1F92_00325	lp_0078	99.096	885	8	0	1	885	1	885	0.0	1591
A1F92_00330	lp_0080	100.000	492	0	0	1	492	1	492	0.0	909
A1F92_00335	lp_0081	99.407	675	4	0	1	675	1	675	0.0	1225
A1F92_00340	lp_0082	99.801	1005	2	0	1	1005	1	1005	0.0	1845
A1F92_00345	lp_0083	99.691	324	1	0	1	324	1	324	1.39e-170	593
A1F92_00350	lp_0085	98.876	1335	15	0	1	1335	1	1335	0.0	2383
A1F92_00355	lp_0088	99.653	864	3	0	22	885	1	864	0.0	1580
A1F92_00360	lp_0089	99.866	747	1	0	1	747	1	747	0.0	1375
A1F92_00365	lp_0091	100.000	435	0	0	1	435	1	435	0.0	804
A1F92_00370	lp_0092	100.000	1644	0	0	1	1644	1	1644	0.0	3037
A1F92_00375	lp_0096	100.000	750	0	0	1	750	1	750	0.0	1386
A1F92_00385	lp_0098	99.872	780	1	0	1	780	1	780	0.0	1435
A1F92_00390	lp_0099	100.000	234	0	0	1	234	1	234	2.26e-122	433
A1F92_00395	lp_0100	100.000	726	0	0	1	726	1	726	0.0	1341
A1F92_00400	lp_0101	100.000	822	0	0	1	822	1	822	0.0	1519
A1F92_00405	lp_0102	100.000	987	0	0	1	987	1	987	0.0	1823
A1F92_00410	lp_0103	99.850	666	1	0	1	666	1	666	0.0	1225
A1F92_00415	lp_0104	99.922	1275	1	0	1	1275	1	1275	0.0	2350
A1F92_00420	lp_0105	99.865	741	1	0	1	741	1	741	0.0	1363
A1F92_00425	lp_0106	100.000	792	0	0	1	792	1	792	0.0	1463
A1F92_00430	lp_0107	100.000	432	0	0	1	432	1	432	0.0	798
A1F92_00435	lp_0108	100.000	717	0	0	1	717	1	717	0.0	1325
A1F92_00440	lp_0109	99.880	831	1	0	1	831	1	831	0.0	1530
A1F92_00445	lp_0111	99.387	978	6	0	1	978	1	978	0.0	1773
A1F92_00450	lp_0113	99.874	792	1	0	1	792	1	792	0.0	1458
A1F92_00455	lp_0114	97.212	825	23	0	1	825	1	825	0.0	1397
A1F92_00460	lp_0115	97.859	654	14	0	1	654	1	654	0.0	1131
A1F92_00465	lp_0116	99.833	1200	2	0	1	1200	1	1200	0.0	2206
A1F92_00470	lp_0117	100.000	741	0	0	1	741	1	741	0.0	1369
A1F92_00475	lp_0118	99.937	1593	1	0	1	1593	1	1593	0.0	2937
A1F92_00480	lp_0119	99.788	471	1	0	1	471	1	471	0.0	865
A1F92_00485	lp_0120	100.000	1365	0	0	1	1365	1	1365	0.0	2521
A1F92_00490	lp_0121	99.718	708	2	0	1	708	1	708	0.0	1297
A1F92_00495	lp_0122	100.000	783	0	0	1	783	1	783	0.0	1447
A1F92_00500	lp_0124	99.379	2739	17	0	1	2739	1	2739	0.0	4964
A1F92_00505	lp_0125	99.078	759	7	0	1	759	1	759	0.0	1363
A1F92_00510	lp_0126	100.000	195	0	0	1	195	1	195	8.86e-101	361
A1F92_00515	lp_0127	99.502	603	3	0	1	603	1	603	0.0	1098
A1F92_00520	lp_0128	99.156	474	4	0	1	474	1	474	0.0	854
A1F92_00525	lp_0129	99.527	423	2	0	1	423	1	423	0.0	771
A1F92_00530	lp_0130	99.781	456	1	0	1	456	1	456	0.0	837
A1F92_00535	lp_0131	100.000	183	0	0	1	183	325	507	3.87e-94	339
A1F92_00540	lp_0132	99.919	1233	1	0	1	1233	1	1233	0.0	2272
A1F92_00545	lp_0133	99.667	300	1	0	1	300	67	366	2.81e-157	549
A1F92_00550	lp_0134	99.832	1194	2	0	1	1194	1	1194	0.0	2194
A1F92_00555	lp_0136	99.293	849	6	0	1	849	1	849	0.0	1535
A1F92_00560	lp_0137	99.656	873	3	0	1	873	1	873	0.0	1596
A1F92_00565	lp_0138	99.781	456	1	0	1	456	1	456	0.0	837
A1F92_00570	lp_0139	99.823	1695	3	0	1	1695	1	1695	0.0	3114
A1F92_00575	lp_0141	100.000	813	0	0	1	813	1	813	0.0	1502
A1F92_00580	lp_0145	99.934	1518	1	0	1	1518	1	1518	0.0	2798
A1F92_00585	lp_0146	99.459	1110	6	0	1	1110	1	1110	0.0	2017
A1F92_00590	lp_0148	100.000	840	0	0	1	840	1	840	0.0	1552
A1F92_00595	lp_0149	99.177	1702	13	1	1	1702	1	1701	0.0	3064
A1F92_00600	lp_0150	99.465	561	3	0	1	561	1	561	0.0	1020
A1F92_00605	lp_0152	98.605	717	10	0	37	753	1	717	0.0	1269
A1F92_00610	lp_0154	99.697	330	1	0	1	330	1	330	6.54e-174	604
A1F92_00615	lp_0155	98.473	786	12	0	1	786	1	786	0.0	1386
A1F92_00620	lp_0156	97.786	813	18	0	16	828	1	813	0.0	1402
A1F92_00625	lp_0158	99.797	492	1	0	4	495	1	492	0.0	904
A1F92_00630	lp_0159	100.000	795	0	0	1	795	1	795	0.0	1469
A1F92_00635	lp_0160	100.000	918	0	0	1	918	1	918	0.0	1696
A1F92_00640	lp_0161	100.000	1617	0	0	1	1617	1	1617	0.0	2987
A1F92_00645	lp_0162	100.000	663	0	0	1	663	1	663	0.0	1225
A1F92_00650	lp_0163	100.000	1542	0	0	1	1542	1	1542	0.0	2848
A1F92_00655	lp_0164	100.000	513	0	0	1	513	1	513	0.0	948
A1F92_00660	lp_0165	100.000	519	0	0	1	519	1	519	0.0	959
A1F92_00665	lp_0166	99.697	990	3	0	1	990	1	990	0.0	1812
A1F92_00670	lp_0168	99.900	999	1	0	1	999	1	999	0.0	1840
A1F92_00675	lp_0169	100.000	582	0	0	1	582	1	582	0.0	1075
A1F92_00680	lp_0170	100.000	369	0	0	1	369	1	369	0.0	682
A1F92_00685	lp_0171	100.000	708	0	0	1	708	1	708	0.0	1308
A1F92_00690	lp_0172	100.000	1020	0	0	1	1020	1	1020	0.0	1884
A1F92_00695	lp_0173	100.000	963	0	0	1	963	1	963	0.0	1779
A1F92_00700	lp_0174	100.000	1674	0	0	1	1674	1	1674	0.0	3092
A1F92_00705	lp_0175	99.920	1254	1	0	1	1254	1	1254	0.0	2311
A1F92_00710	lp_0176	99.922	1290	1	0	1	1290	1	1290	0.0	2377
A1F92_00715	lp_0177	100.000	885	0	0	1	885	1	885	0.0	1635
A1F92_00720	lp_0178	99.880	831	1	0	1	831	1	831	0.0	1530
A1F92_00725	lp_0179	100.000	1323	0	0	1	1323	1	1323	0.0	2444
A1F92_00730	lp_0180	100.000	1107	0	0	1	1107	1	1107	0.0	2045
A1F92_00735	lp_0181	100.000	2271	0	0	1	2271	1	2271	0.0	4194
A1F92_00735	lp_1730	74.109	1151	256	39	948	2077	936	2065	1.83e-122	436
A1F92_00740	lp_0182	100.000	2847	0	0	1	2847	1	2847	0.0	5258
A1F92_00745	lp_0183	100.000	273	0	0	1	273	1	273	5.59e-144	505
A1F92_00750	lp_0184	100.000	867	0	0	1	867	1	867	0.0	1602
A1F92_00755	lp_0185	99.949	1956	1	0	1	1956	1	1956	0.0	3607
A1F92_00760	lp_0187	99.934	1506	1	0	1	1506	1	1506	0.0	2776
A1F92_00765	lp_0188	100.000	981	0	0	1	981	1	981	0.0	1812
A1F92_00770	lp_0189	99.940	1677	1	0	1	1677	1	1677	0.0	3092
A1F92_00775	lp_0190	100.000	915	0	0	1	915	1	915	0.0	1690
A1F92_00780	lp_0192	100.000	1401	0	0	1	1401	1	1401	0.0	2588
